model,mae,rmse,r2,mean_residual,median_absolute_error,maximum_absolute_error,param_alpha,param_max_depth,param_max_features,param_min_samples_leaf,param_min_samples_split,param_n_estimators
random_forest_regressor,3.075987759391486,3.7814680803174947,0.9589141097151178,-0.1116164209867721,2.7214137797619458,12.645966220238105,,30.0,sqrt,1.0,4.0,400.0
random_forest_regressor,3.076206139457175,3.7706686242385388,0.9591484481633152,-0.09247812780407949,2.6276516167628614,12.553726990740753,,20.0,sqrt,1.0,4.0,600.0
random_forest_regressor,3.076206139457175,3.7706686242385388,0.9591484481633152,-0.09247812780407985,2.6276516167628756,12.553726990740753,,20.0,log2,1.0,4.0,600.0
random_forest_regressor,3.0762551983584117,3.781449583803067,0.9589145116457372,-0.08085170998633603,2.73862500000007,13.058275000000041,,,sqrt,1.0,2.0,400.0
random_forest_regressor,3.0762551983584125,3.781449583803067,0.9589145116457372,-0.08085170998633605,2.7386250000000842,13.058275000000048,,,log2,1.0,2.0,400.0
random_forest_regressor,3.0765706224350198,3.7819427525259033,0.9589037943804988,-0.08127602599180832,2.743800000000107,13.03285000000005,,30.0,sqrt,1.0,2.0,400.0
random_forest_regressor,3.0765706224350198,3.7819427525259033,0.9589037943804988,-0.08127602599180829,2.743800000000107,13.03285000000005,,30.0,log2,1.0,2.0,400.0
random_forest_regressor,3.0868132006053792,3.7890344964081866,0.9587495260398226,-0.10799081098234582,2.738959748677246,12.885058333333436,,20.0,sqrt,1.0,2.0,600.0
random_forest_regressor,3.0868132006053792,3.7890344964081866,0.9587495260398226,-0.10799081098234616,2.738959748677253,12.885058333333436,,20.0,log2,1.0,2.0,600.0
random_forest_regressor,3.0877039899834537,3.787287501368247,0.9587875556540977,-0.11289157584316252,2.743936117724857,12.746002440476207,,,sqrt,1.0,4.0,600.0
random_forest_regressor,3.0877039899834537,3.7872875013682474,0.9587875556540977,-0.11289157584316252,2.743936117724857,12.746002440476207,,,log2,1.0,4.0,600.0
random_forest_regressor,3.0877039899834537,3.7872875013682474,0.9587875556540977,-0.11289157584316238,2.743936117724857,12.746002440476207,,30.0,sqrt,1.0,4.0,600.0
random_forest_regressor,3.0877039899834537,3.7872875013682474,0.9587875556540977,-0.11289157584316253,2.743936117724857,12.746002440476207,,30.0,log2,1.0,4.0,600.0
random_forest_regressor,3.093416005471957,3.803173370834568,0.958441097362169,-0.09206963064295522,2.7313999999999794,13.217450000000003,,,sqrt,1.0,2.0,200.0
random_forest_regressor,3.093416005471957,3.803173370834568,0.958441097362169,-0.09206963064295541,2.7313999999999794,13.217450000000003,,,log2,1.0,2.0,200.0
random_forest_regressor,3.0935531051464666,3.8037836569614485,0.9584277585767861,-0.11111084450940266,2.6738625595237835,13.004012337662363,,20.0,log2,2.0,2.0,600.0
random_forest_regressor,3.0935531051464666,3.803783656961449,0.958427758576786,-0.1111108445094027,2.6738625595237835,13.004012337662363,,20.0,sqrt,2.0,4.0,600.0
random_forest_regressor,3.0935531051464675,3.8037836569614485,0.958427758576786,-0.11111084450940216,2.6738625595237835,13.004012337662363,,20.0,sqrt,2.0,2.0,600.0
random_forest_regressor,3.0935531051464675,3.803783656961449,0.958427758576786,-0.11111084450940256,2.6738625595237977,13.00401233766237,,20.0,log2,2.0,4.0,600.0
random_forest_regressor,3.094569357045143,3.804927955083898,0.9584027423311045,-0.09066949384405033,2.7442499999999797,13.166600000000006,,30.0,sqrt,1.0,2.0,200.0
random_forest_regressor,3.094569357045143,3.804927955083898,0.9584027423311045,-0.09066949384405043,2.7442499999999797,13.166600000000006,,30.0,log2,1.0,2.0,200.0
random_forest_regressor,3.0948355618596715,3.800491618366492,0.958499686011667,-0.10274388555489991,2.709649523809574,12.495347678571417,,,log2,1.0,4.0,200.0
random_forest_regressor,3.094835561859672,3.8004916183664914,0.958499686011667,-0.10274388555489974,2.709649523809574,12.495347678571417,,30.0,log2,1.0,4.0,200.0
random_forest_regressor,3.094835561859672,3.800491618366492,0.958499686011667,-0.10274388555489998,2.709649523809574,12.49534767857141,,,sqrt,1.0,4.0,200.0
random_forest_regressor,3.094835561859672,3.800491618366492,0.958499686011667,-0.1027438855549002,2.709649523809574,12.495347678571417,,30.0,sqrt,1.0,4.0,200.0
random_forest_regressor,3.095527233815173,3.806736538199864,0.958363188374402,-0.11153090131376198,2.728231593314092,13.110343832371331,,,sqrt,2.0,2.0,600.0
random_forest_regressor,3.095527233815173,3.806736538199864,0.958363188374402,-0.11153090131376223,2.7282315933140993,13.110343832371331,,,sqrt,2.0,4.0,600.0
random_forest_regressor,3.0955272338151736,3.806736538199864,0.958363188374402,-0.11153090131376216,2.7282315933140993,13.110343832371331,,,log2,2.0,4.0,600.0
random_forest_regressor,3.0955272338151736,3.806736538199864,0.958363188374402,-0.11153090131376232,2.7282315933140993,13.110343832371331,,30.0,sqrt,2.0,4.0,600.0
random_forest_regressor,3.0955272338151736,3.806736538199864,0.958363188374402,-0.11153090131376218,2.7282315933140993,13.110343832371331,,30.0,log2,2.0,2.0,600.0
random_forest_regressor,3.0955272338151736,3.8067365381998646,0.958363188374402,-0.11153090131376235,2.7282315933140993,13.110343832371338,,,log2,2.0,2.0,600.0
